"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.9671e-08,4.734e-08,0.014449,-0.0041049,-0.005559,-857.68,-0.0043966,-0.005356,-857.58,-3.8623e-06,-4.5217e-05,0.0096019,0.0006454,26.36,5.3863e-06,7.0055e-06,-1.2392e-05,6.4571e-06,0.55336,0.55336,1213.4,0,0,0,1,0.00038863,0.0002748,0.0002748,0.0065
2.5466e-08,4.1885e-08,0.01378,-0.0038712,-0.0052779,-860.32,-0.0041272,-0.0050855,-860.28,-1.823e-06,-4.0717e-05,0.0091065,0.00064429,26.36,5.0747e-06,6.6418e-06,-1.1716e-05,6.0848e-06,0.55416,0.55416,1217.1,0,0,0,1,0.00038919,0.0002752,0.0002752,0.0065
2.1969e-08,3.7315e-08,0.013103,-0.0036335,-0.0050025,-862.98,-0.0038637,-0.0048252,-862.96,-2.5271e-07,-3.6849e-05,0.0086056,0.00064319,26.36,4.7565e-06,6.2907e-06,-1.1047e-05,5.7243e-06,0.55495,0.55495,1220.9,0,0,0,1,0.00038976,0.0002756,0.0002756,0.0065
1.9933e-08,3.4572e-08,0.012409,-0.0033873,-0.004739,-865.67,-0.0036126,-0.0045855,-865.59,3.4992e-07,-3.4289e-05,0.0080935,0.00064214,26.36,4.4248e-06,5.9657e-06,-1.039e-05,5.3881e-06,0.55573,0.55573,1224.7,0,0,0,1,0.00039032,0.000276,0.000276,0.0065
1.7897e-08,3.1829e-08,0.011716,-0.0031412,-0.0044755,-868.36,-0.0033614,-0.0043458,-868.23,9.525e-07,-3.1728e-05,0.0075815,0.00064109,26.36,4.0931e-06,5.6407e-06,-9.7337e-06,5.0519e-06,0.55652,0.55652,1228.5,0,0,0,1,0.00039089,0.0002764,0.0002764,0.0065
1.5861e-08,2.9087e-08,0.011023,-0.0028951,-0.0042119,-871.05,-0.0031103,-0.0041061,-870.86,1.5551e-06,-2.9168e-05,0.0070695,0.00064004,26.36,3.7614e-06,5.3156e-06,-9.077e-06,4.7158e-06,0.5573,0.5573,1232.2,0,0,0,1,0.00039145,0.0002768,0.0002768,0.0065
1.3825e-08,2.6344e-08,0.010329,-0.0026489,-0.0039484,-873.75,-0.0028591,-0.0038664,-873.5,2.1578e-06,-2.6607e-05,0.0065574,0.00063899,26.36,3.4297e-06,4.9906e-06,-8.4203e-06,4.3796e-06,0.55808,0.55808,1236,0,0,0,1,0.00039202,0.0002772,0.0002772,0.0065
1.1822e-08,2.3573e-08,0.0096361,-0.0024066,-0.0036849,-876.43,-0.002608,-0.0036227,-876.14,2.7348e-06,-2.4035e-05,0.0060452,0.00063794,26.36,3.1031e-06,4.6602e-06,-7.7633e-06,4.0435e-06,0.55887,0.55886,1239.8,0,0,0,1,0.00039259,0.0002776,0.0002776,0.0065
9.9615e-09,2.0683e-08,0.0089428,-0.0021813,-0.0034215,-879.06,-0.0023572,-0.0033612,-878.84,3.2007e-06,-2.141e-05,0.0055321,0.00063689,26.36,2.7986e-06,4.3066e-06,-7.1053e-06,3.7078e-06,0.55965,0.55965,1243.5,0,0,0,1,0.00039315,0.000278,0.000278,0.0065
8.1011e-09,1.7792e-08,0.0082494,-0.0019559,-0.0031582,-881.7,-0.0021063,-0.0030998,-881.53,3.6666e-06,-1.8785e-05,0.0050191,0.00063583,26.36,2.4942e-06,3.953e-06,-6.4472e-06,3.372e-06,0.56043,0.56043,1247.3,0,0,0,1,0.00039372,0.0002784,0.0002784,0.0065
6.2406e-09,1.4902e-08,0.0075561,-0.0017305,-0.0028948,-884.33,-0.0018555,-0.0028383,-884.22,4.1326e-06,-1.616e-05,0.004506,0.00063478,26.36,2.1898e-06,3.5994e-06,-5.7892e-06,3.0362e-06,0.56121,0.56121,1251.1,0,0,0,1,0.00039428,0.0002788,0.0002788,0.0065
4.3802e-09,1.2011e-08,0.0068628,-0.0015051,-0.0026315,-886.97,-0.0016046,-0.0025769,-886.91,4.5985e-06,-1.3535e-05,0.003993,0.00063373,26.36,1.8853e-06,3.2458e-06,-5.1311e-06,2.7005e-06,0.56199,0.562,1254.8,0,0,0,1,0.00039485,0.0002792,0.0002792,0.0065
2.5197e-09,9.1205e-09,0.0061694,-0.0012797,-0.0023682,-889.61,-0.0013537,-0.0023155,-889.6,5.0644e-06,-1.091e-05,0.0034799,0.00063268,26.36,1.5809e-06,2.8922e-06,-4.4731e-06,2.3647e-06,0.56278,0.56278,1258.6,0,0,0,1,0.00039541,0.0002796,0.0002796,0.0065
2.112e-09,7.976e-09,0.0053966,-0.0011501,-0.0022293,-891.17,-0.0012225,-0.0021867,-891.16,4.9222e-06,-9.9403e-06,0.0031796,0.00063171,26.36,1.3681e-06,2.677e-06,-4.0451e-06,2.1004e-06,0.56368,0.56368,1262.6,-2.9749e-08,-1.1611e-07,-0.098944,1,0.00039598,0.00028,0.00028,0.0065
1.7431e-09,6.878e-09,0.0046216,-0.001023,-0.0020938,-892.7,-0.0010945,-0.0020615,-892.68,4.7637e-06,-9.0151e-06,0.002885,0.00063075,26.36,1.1578e-06,2.4654e-06,-3.6232e-06,1.838e-06,0.56458,0.56459,1266.5,-6.0295e-08,-2.3533e-07,-0.20054,1,0.00039655,0.0002804,0.0002804,0.0065
1.3742e-09,5.7801e-09,0.0038466,-0.00089594,-0.0019583,-894.24,-0.00096643,-0.0019364,-894.21,4.6052e-06,-8.0899e-06,0.0025904,0.00062979,26.36,9.4744e-07,2.2539e-06,-3.2014e-06,1.5755e-06,0.56548,0.5655,1270.5,-9.0841e-08,-3.5455e-07,-0.30214,1,0.00039711,0.0002808,0.0002808,0.0065
1.0084e-09,4.6799e-09,0.0030716,-0.00076915,-0.0018228,-895.77,-0.0008384,-0.0018109,-895.73,4.445e-06,-7.1641e-06,0.0022958,0.00062882,26.36,7.3768e-07,2.0418e-06,-2.7795e-06,1.3131e-06,0.56639,0.5664,1274.5,-1.2102e-07,-4.7403e-07,-0.40373,1,0.00039768,0.0002812,0.0002812,0.0065
7.5397e-10,3.4991e-09,0.0022966,-0.00065273,-0.0016874,-897.3,-0.00071066,-0.0016745,-897.27,4.2251e-06,-6.218e-06,0.0020006,0.00062786,26.36,5.4858e-07,1.8082e-06,-2.3568e-06,1.0513e-06,0.56729,0.56731,1278.5,-1.3776e-07,-6.0317e-07,-0.50533,1,0.00039824,0.0002816,0.0002816,0.0065
4.9955e-10,2.3183e-09,0.0015216,-0.00053632,-0.001552,-898.83,-0.00058292,-0.0015381,-898.8,4.0051e-06,-5.2719e-06,0.0017054,0.00062689,26.36,3.5949e-07,1.5746e-06,-1.9341e-06,7.8944e-07,0.5682,0.56821,1282.4,-1.545e-07,-7.3231e-07,-0.60693,1,0.00039881,0.000282,0.000282,0.0065
2.4512e-10,1.1376e-09,0.00074664,-0.0004199,-0.0014167,-900.35,-0.00045519,-0.0014018,-900.34,3.7852e-06,-4.3258e-06,0.0014103,0.00062593,26.36,1.704e-07,1.3411e-06,-1.5115e-06,5.276e-07,0.56911,0.56911,1286.4,-1.7125e-07,-8.6145e-07,-0.70853,1,0.00039937,0.0002824,0.0002824,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00039994,0.0002828,0.0002828,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040051,0.0002832,0.0002832,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040107,0.0002836,0.0002836,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040164,0.000284,0.000284,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004022,0.0002844,0.0002844,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040277,0.0002848,0.0002848,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040333,0.0002852,0.0002852,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004039,0.0002856,0.0002856,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040447,0.000286,0.000286,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040503,0.0002864,0.0002864,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004056,0.0002868,0.0002868,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040616,0.0002872,0.0002872,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040673,0.0002876,0.0002876,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040729,0.000288,0.000288,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040786,0.0002884,0.0002884,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040842,0.0002888,0.0002888,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040899,0.0002892,0.0002892,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00040956,0.0002896,0.0002896,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041012,0.00029,0.00029,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041069,0.0002904,0.0002904,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041125,0.0002908,0.0002908,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041182,0.0002912,0.0002912,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041238,0.0002916,0.0002916,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041295,0.000292,0.000292,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041352,0.0002924,0.0002924,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041408,0.0002928,0.0002928,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041465,0.0002932,0.0002932,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041521,0.0002936,0.0002936,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041578,0.000294,0.000294,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041634,0.0002944,0.0002944,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041691,0.0002948,0.0002948,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041748,0.0002952,0.0002952,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041804,0.0002956,0.0002956,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041861,0.000296,0.000296,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041917,0.0002964,0.0002964,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041974,0.0002968,0.0002968,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004203,0.0002972,0.0002972,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042087,0.0002976,0.0002976,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042144,0.000298,0.000298,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.000422,0.0002984,0.0002984,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042257,0.0002988,0.0002988,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042313,0.0002992,0.0002992,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004237,0.0002996,0.0002996,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042426,0.0003,0.0003,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042483,0.0003004,0.0003004,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004254,0.0003008,0.0003008,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042596,0.0003012,0.0003012,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042653,0.0003016,0.0003016,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042709,0.000302,0.000302,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042766,0.0003024,0.0003024,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042822,0.0003028,0.0003028,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042879,0.0003032,0.0003032,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042936,0.0003036,0.0003036,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042992,0.000304,0.000304,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043049,0.0003044,0.0003044,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043105,0.0003048,0.0003048,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043162,0.0003052,0.0003052,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043218,0.0003056,0.0003056,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043275,0.000306,0.000306,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043332,0.0003064,0.0003064,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043388,0.0003068,0.0003068,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043445,0.0003072,0.0003072,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043501,0.0003076,0.0003076,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043558,0.000308,0.000308,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043614,0.0003084,0.0003084,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043671,0.0003088,0.0003088,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043727,0.0003092,0.0003092,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043784,0.0003096,0.0003096,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043841,0.00031,0.00031,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043897,0.0003104,0.0003104,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00043954,0.0003108,0.0003108,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004401,0.0003112,0.0003112,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044067,0.0003116,0.0003116,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044123,0.000312,0.000312,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004418,0.0003124,0.0003124,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044237,0.0003128,0.0003128,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044293,0.0003132,0.0003132,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004435,0.0003136,0.0003136,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044406,0.000314,0.000314,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044463,0.0003144,0.0003144,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044519,0.0003148,0.0003148,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044576,0.0003152,0.0003152,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044633,0.0003156,0.0003156,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044689,0.000316,0.000316,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044746,0.0003164,0.0003164,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044802,0.0003168,0.0003168,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044859,0.0003172,0.0003172,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044915,0.0003176,0.0003176,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00044972,0.000318,0.000318,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045029,0.0003184,0.0003184,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045085,0.0003188,0.0003188,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045142,0.0003192,0.0003192,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045198,0.0003196,0.0003196,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045255,0.00032,0.00032,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045311,0.0003204,0.0003204,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045368,0.0003208,0.0003208,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045425,0.0003212,0.0003212,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045481,0.0003216,0.0003216,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045538,0.000322,0.000322,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045594,0.0003224,0.0003224,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045651,0.0003228,0.0003228,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045707,0.0003232,0.0003232,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045764,0.0003236,0.0003236,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045821,0.000324,0.000324,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045877,0.0003244,0.0003244,0.0065
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00045934,0.0003248,0.0003248,0.0065
